f1,f2,f3,f4,target
0.425112613028957,0.3056580594684415,0.19507369456393464,0.9890692942599109,0.31707386830045337
0.7789716236676884,0.3211634627491118,0.2904548464058825,0.4164894570278438,0.8427846503284679
0.29802029499775395,0.3981636025493963,0.670067690769083,0.10415949273155578,0.35727583551577946
0.5438229436500354,0.5918712145448838,0.45101544549334915,0.8543590241145025,0.35552589663200496
0.36268295035834375,0.20032697140739286,0.8486125988862419,0.16828732908180855,0.6399538191700651
0.7720187045537528,0.8713252056325681,0.41628425794496027,0.47390338998189496,0.6359126901181379
0.35143444315960626,0.6499994087357329,0.3601003747440079,0.2588764555684414,0.5562615283910021
0.9488262252115057,0.9814768298826572,0.16346346123222943,0.6772157853050847,0.5602908321260052
0.9893428093386091,0.009808661751481984,0.6740780667960309,0.7034125507875989,0.8558289951487427
0.6425530340956368,0.3209430060623354,0.5771134962127046,0.819335594435848,0.7113111815950415
0.03710866415973069,0.2777381684140703,0.8178483344798259,0.537269475679433,0.6989708612770746
0.5242196123022976,0.37256109162502904,0.17769999060111186,0.014501283270387244,0.3809591424285774
0.9967960421234869,0.9974158392284446,0.37424965658962894,0.656134171362247,0.07730527370065698
0.2997141736343615,0.9735530522306827,0.8818117531284543,0.6406488463781483,0.6921150756473936
0.9505479285465124,0.40996541213618665,0.6122631231894728,0.41994455872299796,0.708512698081713
0.5945894174357261,0.9733559005729849,0.2894470361894522,0.5514872708191325,0.710968140696134
0.29514162819338663,0.41529454006943123,0.7473472547862466,0.9079315513009344,0.742861570929074
0.5559793718033826,0.08183986601013082,0.19388359100550157,0.11607620529623053,0.003057601871326754
0.9052557625860581,0.986166874742157,0.45191127862429703,0.8970422737056603,0.28456215778076244
0.08356203311846855,0.5580410037690867,0.9249095532443568,0.28070329390601145,0.8761852676138535
0.7883697555944295,0.34538079695544044,0.7774807215752129,0.04930501931307585,0.07929059401601479
0.13052620314711605,0.23163487416524553,0.7819825285894575,0.6485305822585825,0.2526674065790159
0.9816640591971786,0.7682622380156374,0.7919608057731725,0.12566777089187564,0.8196183770644703
0.5229715695711129,0.5542458903901181,0.9790818780172789,0.19100521711466178,0.3372005466855005
0.5706762255832541,0.13446236037913062,0.17118641338883556,0.006915429209427559,0.3546650466546517
0.13557320816203045,0.13684228102495988,0.6826365885260172,0.665206046667843,0.9763038734014805
0.9789316482419123,0.8774312517435561,0.005617570208943157,0.6549495563555449,0.5789372581968477
0.27206451132231024,0.7344736348220701,0.015871858228879487,0.8367978760098667,0.5799444305745081
0.1018679222702028,0.9923384365214052,0.8876501506822946,0.933581093493459,0.33158655544936344
0.6200664185013656,0.41367846444093725,0.23987761110736616,0.5445138239714029,0.021110132589562958
0.24539102906192334,0.9636488858534714,0.47129643325383985,0.5965132818702443,0.6666711108479028
0.2726359150464964,0.2705573916898043,0.4879619671025295,0.7254781310785218,0.26076627488799853
0.18856330159553492,0.021106324403950993,0.681225627136681,0.7195613724971193,0.27817280505964614
0.5777227248693301,0.20596024075741093,0.3035916278912508,0.4155825395550825,0.6418844518956368
0.47715653081800513,0.3771583518999224,0.11452479088128231,0.68894162274039,0.7623845735437967
0.374554706656661,0.7555088553925915,0.2070357804705245,0.7474408923114948,0.6815687630813362
0.1431202672814177,0.5854318080231333,0.33403979166132325,0.6283032137026365,0.626095333819844
0.9329713778453036,0.858345250743851,0.05754747875888444,0.29220896662154494,0.5181283710932494
0.8486468078967754,0.6561747333886507,0.6723488483340327,0.3053418179645708,0.7901223827680411
0.5011795471066318,0.20091407071303047,0.6652507470882167,0.9485493617601742,0.5591965721021528
0.8249843364400021,0.43893526346160283,0.15310678710403913,0.8964296535754347,0.39052666145928894
0.6905202824634137,0.26705776350417754,0.6374286891287266,0.9287805503499407,0.06308585535820455
0.6763562454877206,0.9829523236535173,0.1935822496960744,0.28197014093711503,0.7664359648930057
0.8924065505421742,0.6379192607587388,0.03327781060987567,0.5832793395315982,0.7052017731121678
0.49685970366653165,0.3343895951851461,0.42702872971034267,0.8931595786229938,0.5976871461860148
0.11765262060459569,0.668145952658695,0.6205927127626955,0.43609965819568175,0.08280138865018483
0.45123011636210175,0.07564314539006245,0.0715530780186695,0.8422420742376093,0.2901558201075638
0.7508882981453789,0.992206172704379,0.047020979194775214,0.7620542004431075,0.6899412035243621
0.5035567439500138,0.3867405573946707,0.9514261432494406,0.1877014958860207,0.6326131530030226
0.3040451222419779,0.6958224595233741,0.157586481586664,0.15956992536383718,0.11792950346039466
0.02893448067890847,0.0568924773151368,0.7465810752589448,0.3470411697882245,0.9251056069031198
0.44251454456789496,0.20889074296926124,0.7293159748520477,0.03295221681776406,0.82718229418314
0.7038570703582395,0.7524978505918818,0.8103367152291806,0.6820550765785172,0.7017183235100193
0.679193424645049,0.005030270642040868,0.022796230957403907,0.6237756734064858,0.42099541591683964
0.7800945190859261,0.08751499726878542,0.051594322864381814,0.6029252542092896,0.8199135906826712
0.18975824216255988,0.5746685239301963,0.6567835561931789,0.9576948966771942,0.500708711647399
0.2940535500832703,0.6728507449476748,0.11762542650846697,0.8702545391085434,0.020588289151495465
0.6762970566012518,0.21337679223832096,0.14382877697022256,0.739222557109602,0.6179700094310872
0.2502501563802797,0.40034380500615097,0.719398676747331,0.49494111064569124,0.817920808794066
0.5906721429601715,0.14014147085716167,0.7598522693930062,0.3616736783585831,0.1561869798776372
0.37939204077890654,0.43399793203767323,0.3591253756438447,0.8688162206035853,0.3223923538787288
0.4542961330559635,0.7336749005716573,0.6321672388289843,0.03802461051877781,0.9247280443975125
0.11278091560366743,0.4379714039798315,0.2677623818495364,0.41399831171765267,0.22510863280946247
0.4014144281457869,0.450522916028376,0.3591302813616155,0.6499405274056645,0.2624580419168544
0.5680298197925645,0.19633060062305774,0.6588687059738959,0.9603735867539835,0.02102815265518998
0.48362067558412425,0.8797984428555176,0.854065386235393,0.18914746174249686,0.6399907132295596
0.5564147443579756,0.30060890035462096,0.291546958965622,0.03024343392389084,0.02003874901718583
0.38553237219008907,0.01677966886382931,0.40978392469531455,0.004518390487346147,0.527221578784412
0.8819775012783224,0.978220428707305,0.7896224610641498,0.5338703190216323,0.7538278624253657
0.057389490619242034,0.8264230854761173,0.9789896166093213,0.48708239555141575,0.9813152116548791
0.20793404859700104,0.48918542781377317,0.13433287816753925,0.7974397965924694,0.03136930214380951
0.5140558774837799,0.3277053111657722,0.1608310226981191,0.8829074716613021,0.9639942331505889
0.11026885172436152,0.23131398531558356,0.5058131874021383,0.9025446476582419,0.45751182121937706
0.033440933444861654,0.5524140614394221,0.24276441598709786,0.3065339547400049,0.8537359151539186
0.7449237090246028,0.8938977749171565,0.9387932839460783,0.2967593972071677,0.7079663724240542
0.9924515314404999,0.5818857121195046,0.1887688648044975,0.8404454796570507,0.881885258341554
0.11653349745915231,0.9950579359232222,0.21349579559988718,0.21204105303600085,0.08316558266098106
0.13364012325958863,0.795857947306518,0.5686486681968148,0.886810573856809,0.4420835655794584
0.8482409079473746,0.9885446555185421,0.7776718178603221,0.9029104557500308,0.04289874616900058
0.8407974870839732,0.07907852913000402,0.1184212824004176,0.13555057504001478,0.04774298569015634
0.5159970359948322,0.35094339566174004,0.04198209068745218,0.8768994167373716,0.13074092535412052
0.9996629054349855,0.9958702431988296,0.1824180588522396,0.7282944590406203,0.26229604217319047
0.6834292899181983,0.7750232510501835,0.6384149175038792,0.35003070219261834,0.26980934686954594
0.18970054330696462,0.32063025477824236,0.6819761482695077,0.5941467480799615,0.5506280892826497
0.4668165269327733,0.9875279806803159,0.28224554271563795,0.4991568398321915,0.7101146699534739
0.47553097705525904,0.9189539486367376,0.31250324229986315,0.11123976650461487,0.207634178685821
0.2817107274399605,0.47844571753924925,0.9574214436191513,0.3813061791231286,0.9575952172840183
0.1868446817876359,0.44734363291338886,0.3327785441618981,0.8582050280632371,0.42003416135837024
0.37742344709617415,0.5617410785471039,0.9864955470466588,0.7916396426396022,0.7780547252521878
0.8893860275976215,0.4063485977575063,0.765602995067047,0.9856138361213668,0.7121315829940383
0.6134080237665389,0.26091440692844914,0.0008274758936918092,0.4508628655368119,0.10697842097023058
0.29985319873595195,0.9273320842744,0.04438634118801976,0.7193964859607207,0.5651047098658891
0.9900549932055279,0.34343207011410826,0.060326671041758484,0.5212707375333662,0.04443431064270431
0.7410871801467371,0.2253148199926882,0.6398621116103995,0.20557242539310572,0.5791469142862634
0.17886314582902474,0.25569253229565825,0.5308932117096499,0.7567104894127397,0.14112625499626963
0.0010465278637865616,0.7323617152227274,0.587728150449195,0.881625635586922,0.5134984049517222
0.9943445485977283,0.694526843819468,0.5274776344959198,0.8216736144397557,0.07581267732151553
0.41514555063407177,0.5802312121962658,0.15605350264630824,0.598085022649206,0.4612409262246876
0.3940356379761033,0.9988521137472227,0.9067795032095,0.44024443335629504,0.7323416957295871
0.4802161381093757,0.620685438989838,0.44710994231553325,0.3037460240013896,0.7805218415758489
0.21908592578939623,0.16622575645900173,0.4285467758513877,0.11853863768229067,0.47462153415094255
0.7516292330094113,0.5426604722149693,0.08918265822614302,0.7766158323164376,0.3327938830659567
0.40690589436790126,0.7477149974532316,0.35934498786624647,0.7870968385996754,0.36838396466222667
0.5099336118092229,0.5024677774005383,0.011880487882988011,0.5585889750594021,0.969378875664354
0.20900364706032137,0.8890367642723114,0.8720754845404746,0.2430327653962836,0.17879589514826988
0.43848020450521985,0.7782767261045173,0.05544189931013488,0.07427681755880988,0.5890039231025154
0.3086916315177687,0.01700455683323543,0.9017702266800125,0.8527068702990813,0.6878943202410392
0.5585888546341885,0.9840247982408007,0.6033335520524179,0.2105068317348201,0.2735259433088406
0.48043340028964143,0.6365115247826323,0.8510417619100629,0.7176209499968728,0.05249304289520962
0.23613624838701974,0.3749265812590641,0.44269025021054575,0.1625796959763004,0.1441784938187186
0.12365933353240088,0.8834540548997326,0.23619425777980896,0.644111137617398,0.8918842546908978
0.4929174681088865,0.987706960281758,0.04970838063109895,0.6193533254893485,0.2360838358000502
0.852916197233264,0.7834675275599327,0.17755250019561242,0.7269651827428442,0.5985642810905372
0.4248993371153674,0.8574438570115043,0.8025237857715207,0.5578111827508854,0.2429294309758493
0.3378742342133655,0.4781439483633909,0.053420792042020215,0.6036034465399057,0.6274529256923678
0.8305319870367792,0.8755418602162761,0.4336252089424806,0.9064109304289425,0.05846980991624673
0.43753788927420145,0.38923923820562334,0.6873598608761768,0.8272399700326226,0.9642211425430154
0.33753776938524127,0.4922106703681398,0.9771480755921168,0.054481332709962804,0.9350743815806664
0.6427655292347445,0.550807964435785,0.8432686687459459,0.16803365812051585,0.9059929607349794
0.8189698470498811,0.2298564069895035,0.6188647057155074,0.42920635905708704,0.32596100706102016
0.9390917790231125,0.3962151652561907,0.13622661077919873,0.5009674045612877,0.8100796551995916
0.055821664561993556,0.9995573431309234,0.17396678611873395,0.9580094141964529,0.9319113731042277
0.4185783270551481,0.059337777315098816,0.5452230736815806,0.503432658882231,0.467470077528252
0.7535698340468775,0.010453702584446223,0.47951700857379276,0.6386217491932239,0.14788407663896352
0.9200200034385578,0.6183068495600964,0.41781795889228956,0.6186083499452386,0.4222361640418243
0.1974667089311105,0.13258120261920747,0.8415616881406051,0.8670645631410504,0.20068570725500678
0.9254981629906288,0.8996372217203876,0.23360263890168032,0.2809242865574232,0.7887475412099713
0.8477884761631951,0.024078817090776305,0.4020774843346847,0.2140983634297231,0.0584395504433326
0.16652216606442616,0.31109163557288033,0.2979058267155844,0.4835843565467892,0.4961567142188624
0.8114546288803017,0.18126965652816007,0.4045726150313379,0.875273857387709,0.9486930468026379
0.027959461487352844,0.04701752314896879,0.20096410196790704,0.18718359150249186,0.9511465181406258
0.05109036762512975,0.30690582826895774,0.8447077180576621,0.8693788400642094,0.7809570279296291
0.6008775098956481,0.6001801483581395,0.2585428772606886,0.895397823586838,0.7393373299808551
0.8502892618317542,0.39376429064928775,0.6828479226525543,0.8433803521276091,0.7670058343342325
0.13999057490248756,0.9304346776762961,0.6041423358982826,0.6888334904241799,0.6782949988510615
0.6776470108897,0.6279990209607058,0.4999748063516525,0.6464987002701582,0.6235896857325044
0.13515900922955937,0.8053744362063212,0.7996549881012172,0.7420305839118333,0.3977750439378558
0.6700427530234037,0.8018527813139031,0.7808563971592107,0.28786293283701936,0.23145118021353495
0.8127160252041581,0.36418733821789107,0.8063734860235094,0.7444883321764618,0.8447542385504786
0.6359719908341931,0.8531099667664548,0.46002408120006544,0.5838039222574265,0.4480794577485233
0.7828569095216993,0.6528797676182545,0.08239768058835706,0.2584669276413001,0.1320773023909727
0.9014988765852993,0.2816478698465509,0.3999397985636456,0.2090928182468894,0.8892410821758634
0.4853187749265564,0.5600091436241994,0.3245882792544129,0.6546883479000025,0.19098822369991386
0.1804001876030784,0.7357818023169779,0.3745577916408481,0.13930109384376965,0.526802483898752
0.34948564563971685,0.7934147722597605,0.33459526629851366,0.24730907434453764,0.24122193830111116
0.06288819943082868,0.2060127132458448,0.8346286973681166,0.6934202524338521,0.023695246917088797
0.2880822525577069,0.16484251821034301,0.16088928342927622,0.1610356599387862,0.544081336002862
0.27485672661349636,0.11717767230989795,0.36777150094314837,0.8721704455969029,0.9783667541121153
0.05780500770532415,0.15044793098314346,0.9169156497953416,0.8906867263026732,0.20593368589015515
0.1613424364363496,0.026199850736577157,0.8277084063134744,0.32145233309996635,0.7844887615292571
0.36724711506365004,0.9597094526697535,0.6216898964844512,0.1295708867254437,0.008695919202034497
0.9080769486183145,0.010023829411448415,0.6739357518458527,0.6232379970500834,0.19349023796536058
0.4351399359445559,0.1725837045943649,0.7769689473062164,0.9662184110211034,0.15844063473343628
0.7192749320327231,0.6498902398650652,0.22250381050375279,0.4780615325347978,0.36238874458951376
0.7090897119596858,0.5650310430034964,0.930630311630834,0.5993490983409874,0.5447408329783233
0.216726967728748,0.17076084349903575,0.33754065783679477,0.9900895202676379,0.46731471548900605
0.7389893278950838,0.34667595615028035,0.9322750485035658,0.636165032159921,0.2707317625118494
0.7573703653519639,0.774906993621862,0.11992412727744572,0.9828706857292165,0.3996953491787275
0.559896580815654,0.40738726307555007,0.08303129339205395,0.4900014791577545,0.6851003791408382
0.7625271574290288,0.9903698002659843,0.09117667601230695,0.30143362109147753,0.2522350136999274
0.7628268899654349,0.17790433709860132,0.03842643708652893,0.37986380170466827,0.17246821935121992
0.42149415777895116,0.32028151217653367,0.5333884656063937,0.5198327549076095,0.6911457219814595
0.7278847346651869,0.9889981247545813,0.681530859662982,0.23748219083257294,0.1279451398153063
0.7837159675109501,0.1956224262197358,0.061403868836951814,0.6502665361190963,0.8430318953801471
0.7430814717506816,0.19182662036935316,0.776950334763775,0.8942141490082508,0.08012470809673389
0.9005479763230736,0.8370870820872246,0.18888906562715357,0.2252638601658684,0.49860772230168826
0.638687763372043,0.9164056933841845,0.1272627953263702,0.38834645509194055,0.1833983316072919
0.2980930371457078,0.3537912333554277,0.45825884279694296,0.08781329786351932,0.25806364638902246
0.282473625084779,0.8204971435679397,0.28435944811358516,0.1952487959889646,0.1104028353235047
0.1494350926436422,0.9276963898060276,0.16075981685236684,0.037249870055150014,0.9577951135100972
0.757942822631361,0.0061137802915127715,0.17869120887625745,0.8710416142082594,0.10665505772479189
0.06317937558342201,0.757871007235982,0.528568700108515,0.10918367461417777,0.5875186538233246
0.8312172432136737,0.48260673137596544,0.3820288783172351,0.8572958020203891,0.5642543115444286
0.7778001441697314,0.5450941071132723,0.29324848990961994,0.5818856731437011,0.4386683495797865
0.6833839075830923,0.19391637379073778,0.5851148128335514,0.2688854137577479,0.5397077708595455
0.3606524061927662,0.38660576015787496,0.06433780996587002,0.46539938057449526,0.6179914935436032
0.3867472475547501,0.9492184765567002,0.9291286922728734,0.844264961786252,0.5010707714311079
0.3687284574348024,0.8230786600821179,0.2533082732100925,0.35874440500500115,0.1377709148936218
0.08202157168758273,0.17832402759916222,0.24212948633047227,0.6407169813300427,0.12062360084175139
0.6630137506036178,0.8191181647248943,0.31432130651913237,0.809265885047147,0.9259912466812122
0.07583963743259203,0.5156478745712814,0.21800189585111773,0.5671239919368831,0.19864116546644317
0.2583223113961357,0.7838565228058203,0.8978302252341376,0.0084420376442218,0.44566592635270497
0.3128914012351489,0.5056010407181956,0.2166145384449497,0.5483815386240849,0.3880266487554528
0.25220515937095944,0.28402998421284,0.4261895084376368,0.2348398784078154,0.6900160425109045
0.6034607796032837,0.6626454436487462,0.4341066905691525,0.5608651416925066,0.8940410405474014
0.8722049266872846,0.4554927415731528,0.8812075700163393,0.40979628478231966,0.8016619995217554
0.9815428986819339,0.2893902907968311,0.8186154806208731,0.5275225679707456,0.39439463567250965
